CASEID,OFFICE_NAME,STATE,OFFICE_TYPE,OFFICE_TYPE_ORIGINAL,OFFICE_TYPE_OTHER,LEVEL_GOV,LEVEL_GOV_ORIGINAL,AGENCY_TYPE,AGENCY_TYPE_OTHER,JURIS,ACCR_IACME,ACCR_NAME,AUTP_FT,AUTP_PT,AUTP_CON,AUTP_CALL,COR_FT,COR_PT,COR_CON,COR_CALL,INV_FT,INV_PT,INV_CON,INV_CALL,FORT_FT,FORT_PT,FORT_CON,FORT_CALL,FORA_FT,FORA_PT,FORA_CON,FORA_CALL,SUP_FT,SUP_PT,SUP_CON,SUP_CALL,ADM_FT,ADM_PT,ADM_CON,ADM_CALL,ANC_FT,ANC_PT,ANC_CON,ANC_CALL,FT_TOT,PT_TOT,CON_TOT,CALL_TOT,AUTP_SAL_MIN,AUTP_SAL_MAX,AUTP_SAL_NA,COR_SAL_MIN,COR_SAL_MAX,COR_SAL_NA,INV_SAL_MIN,INV_SAL_MAX,INV_SAL_NA,FOR_SAL_MIN,FOR_SAL_MAX,FOR_SAL_NA,CERT_ABP,CERT_ABMDI,CERT_FORABFT,CERT_FORAABFT,BUD_TOTAL,BUD_TOTAL_EST,BUD_FY_MO,BUD_FY_DAY,BUD_FY_YEAR,BUD_PERS,BUD_PERS_TOTAL,BUD_PERS_TOTAL_EST,CON_FEE,CREMWAIV_FEE,PRIVAUT_FEE,REC_FEE,TEACH_FEE,TEST_FEE,TRANSP_FEE,GRANTS_FEE,OTHER_FEE,OTHER_FEE_OTHER,REP_CASE,REP_CASE_NUM_NOTRK,REP_CASE_NUM,REP_CASE_NUM_EST,ACC_CASE,ACC_CASE_NUM_NOTRK,ACC_CASE_NUM,ACC_CASE_NUM_EST,REP_CASE_TRI,REP_CASE_TRI_TOTAL_NOTRK,REP_CASE_TRI_TOTAL,REP_CASE_TRI_TOTAL_EST,REP_CASE_TRI_INCL,ACC_CASE_TRI,ACC_CASE_TRI_TOTAL_NOTRK,ACC_CASE_TRI_TOTAL,ACC_CASE_TRI_TOTAL_EST,ACC_CASE_TRI_INCL,COMPL_AUTO_TOTAL,COMPL_AUTO_TOTAL_EST,PROV_DEATH_INV,PROV_DEATH_PHOTO,PROV_MED_REVIEW,PROV_EXT_EXAM,PROV_PART_AUTO,PROV_COMP_AUTO,PROV_CHARAC_SKEL,PROV_AUTO_PHOTO,PROV_FOR_TOX,PROV_XRAY,PROV_META_SCRN,PROV_CREM_WAIV,PROV_DEATH_CERT,PROV_ANTHRO,PROV_CARD_PATH,PROV_HIST,PROV_MICROB,PROV_NEURO,PROV_ODONT,PERF_DEATH_INV_AUTOPSY,PERF_DEATH_INV_CORONER,PERF_DEATH_INV_DEATH,PERF_DEATH_INV_OTHER,PERF_DEATH_INV_OFFICE,PERF_DET_ACC_AUTOPSY,PERF_DET_ACC_CORONER,PERF_DET_ACC_DEATH,PERF_DET_ACC_OTHER,PERF_DET_ACC_OFFICE,PERF_EXT_EXAM_AUTOPSY,PERF_EXT_EXAM_CORONER,PERF_EXT_EXAM_DEATH,PERF_EXT_EXAM_OTHER,PERF_EXT_EXAM_OFFICE,PERF_DET_AUTO_AUTOPSY,PERF_DET_AUTO_CORONER,PERF_DET_AUTO_DEATH,PERF_DET_AUTO_OTHER,PERF_DET_AUTO_OFFICE,PERF_DET_FOR_TOX_AUTOPSY,PERF_DET_FOR_TOX_CORONER,PERF_DET_FOR_TOX_DEATH,PERF_DET_FOR_TOX_OTHER,PERF_DET_FOR_TOX_OFFICE,NXTOFKN_DEATH_MEC,NXTOFKN_DEATH_FSP,NXTOFKN_DEATH_LEP,NXTOFKN_DEATH_OTH,NXTOFKN_DEATH_OTH_OTHER,NXTOFKN_PREF_MED,NXTOFKN_PREF_FAM,NXTOFKN_PREF_LEP,NXTOFKN_PREF_OTH,NXTOFKN_PREF_OTH_OTHER,FINDIS_POLICY,FINDIS_POSS,UNREM_REC,UNREM_REC_EST,UNREM_REC_DK,UNREM_DNA,UNREM_DNA_EST,UNREM_DNA_DK,UNREM_OLDEST,UNREM_OLDEST_EST,UNREM_OLDEST_DK,UNREM_FINAL,UNREM_FINAL_EST,UNREM_FINAL_DK,SUIDS_SCENE,SUIDS_REENACT,SUIDS_FTOX,SUIDS_AUTOPSY,SUIDS_REVIEW,SUIDS_GENE,SUIDS_META,SUIDS_MICROBIO,SUIDS_SKEL,SIDS_DIAG,SUID_DIAG,OPIOID_STRAT,SCENE_DRUG_SCR,DRUG_SCR_CONFIRM,CMS,CMS_ALL,RETN_RECS,RETN_FORT,RETN_EVID,RETN_UNREM,RETN_UNREM_RECS,CASE_REC_MAINT,INV_REC_ARC,RECS_ONSITE,RECS_GOVT,RECS_THIRDPRTY,RECS_OTHER,INTERNET_SEP,ACC_CRIMHIST,ACC_FNGRPRINT,ACC_RX,ACC_MASS_FATAL,ACC_DIS_PLAN,ACC_BLOODBORNE,ACC_LIFTING,ACC_STRESS,PART_EMERG,ACC_CAT,ACC_MRI,ACC_CHILD_FATAL,ACC_DROWN,ACC_DRUG_REVIEW,ACC_ELDERLY,ACC_INFECT,ACC_MATERNAL,ACC_POISON,ACC_SUICIDE,ACC_VULN_ADULT,DATA_CODIS,DATA_FARS,DATA_NCIC,DATA_NAMUS,DATA_NVDRS,DATA_SUDORS,DATA_STATE_LOCAL,DATA_OTHER,ACC_ADVOCATE,ACC_GRIEF,ACC_BYSTANDERS,WITHIN_BUSNSS,ORI,JURIS_FLAG,OFFICE_TYPE_FLAG,LEVEL_GOV_FLAG,AUTP_FT_FLAG,AUTP_PT_FLAG,AUTP_CON_FLAG,AUTP_CALL_FLAG,COR_FT_FLAG,COR_PT_FLAG,COR_CON_FLAG,COR_CALL_FLAG,INV_FT_FLAG,INV_PT_FLAG,INV_CON_FLAG,INV_CALL_FLAG,FORT_FT_FLAG,FORT_PT_FLAG,FORT_CON_FLAG,FORT_CALL_FLAG,FT_TOT_FLAG,PT_TOT_FLAG,CON_TOT_FLAG,CALL_TOT_FLAG,BUD_TOTAL_FLAG,REP_CASE_FLAG,REP_CASE_NUM_NOTRK_FLAG,REP_CASE_NUM_FLAG,REP_CASE_NUM_EST_FLAG,ACPT_CASES_FLAG,ACC_CASE_NUM_NOTRK_FLAG,ACC_CASE_NUM_FLAG,COMPL_AUTO_TOTAL_FLAG,PROV_DEATH_INV_FLAG,PROV_DEATH_PHOTO_FLAG,PROV_MED_REVIEW_FLAG,PROV_EXT_EXAM_FLAG,PROV_PART_AUTO_FLAG,PROV_COMP_AUTO_FLAG,PROV_CHARAC_SKEL_FLAG,FINDIS_POSS_FLAG,UNREM_REC_FLAG,UNREM_DNA_FLAG,CMS_FLAG,RETN_RECS_FLAG,RETN_FORT_FLAG,RETN_EVID_FLAG,RETN_UNREM_FLAG,RETN_UNREM_RECS_FLAG,ACC_CRIMHIST_FLAG,ACC_FNGRPRINT_FLAG,ACC_RX_FLAG,DATA_CODIS_FLAG,DATA_FARS_FLAG,DATA_NCIC_FLAG,DATA_NAMUS_FLAG,DATA_NVDRS_FLAG,DATA_SUDORS_FLAG,DATA_STATE_LOCAL_FLAG,DATA_OTHER_FLAG,POPSERVED,SURVEY_TYPE,WEIGHT_FINAL_CRITICAL,WEIGHT_FINAL_LONG,STRATA
12400795,Howard County Coroner,MO,1,1, ,2,2,-1, ,Howard County,-1,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,1,0,50,0,1,0,30,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,1,1,1,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1, ,-1,2,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10137,3,1.28117944, ,12
12400796,Howell County Coroner,MO,3,3, ,2,2,5, ,Howell County,1,-8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3,-3,1,16600,16600,0,-3,-3,1,-3,-3,1,1,4,4,4,37244,0,-8,-8,-8,-8,-8,-8,2,2,2,2,2,2,2,3,-8, ,1,0,115,1,1,-8,100,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,10,1,1,3,1,1,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,1,0,0,0, ,-8,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,-3,1,2,2,2,1,1,1,-8,1,-8,-8,-8,3,3,3,2,2,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,2,1,2,2,2,2,2,2,2,2,3,2,3,1, , ,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,0,0,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,40076,2,1.063750976,1.361519968,32
12400798,"Jackson, Clay, Cass, Platte County Medical Examiner's Office",MO,2,2, ,2,2,5, ,Jackson County Missouri,2,1,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,3,0,1,0,19,0,1,2,225000,230000,0,-3,-3,1,35000,40000,0,-3,-3,1,1,2,4,4,2900000,0,12,31,2018,1,2200000,1,1,2,2,1,2,2,2,1,2, ,1,0,9129,0,1,0,1837,0,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,739,0,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0, ,1,0,0,0, ,1,1,1,0,0,1,0,0,2016,0,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,2,2,1,1,2,3,1,2,1,2,2,1,3,3,2,2,2,2,3,3,3,3,3,1,2,2,1,3,3,1,3,3,3,3,2,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700307,1,1.058251255,1.218257495,22
12400799,Jasper County Coroner,MO,1,1, ,2,2,5, ,"Jasper County, Missouri",2,2,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,11,0,-3,-3,1,25500,25500,0,6000,6000,0,-3,-3,1,4,4,4,4,106765,0,12,31,2018,1,40265,0,2,2,2,2,2,2,2,1,2, ,1,0,1000,1,1,0,326,0,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,20,1,1,4,1,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0, ,1,0,1,0, ,2,1,1,0,0,-3,-3,1,1993,1,0,0,0,0,1,1,1,1,1,2,1,1,1,2,1,1,2,-3,1,1,2,2,2,2,2,3,2,-3,-3,-3,-3,2,2,2,3,1,1,1,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120636,1,1.224245272,1.524453567,12
12400802,Knox County Coroner,MO,1,1, ,2,2,6,Knox County-Commissioners,"Missouri State, Knox County",2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-3,-3,1,-8,10000,-8,-3,-3,1,-3,-3,1,4,4,4,4,20000,1,12,31,2018,2,-3,-3,2,2,3,2,2,2,1,2,2, ,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-8,1,1,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0, ,1,0,0,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,3,3,3,1,1,1,2,2,-3,2,-3,1,2,1,1,2,1,2,-3,-3,-3,-3,2,3,3,3,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7, ,7,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3947,2,1.284763089,1.605632064,12
12400803,Laclede County Coroner,MO,1,1, ,2,2,5, ,Laclede County Missouri,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-3,-3,1,16000,-8,0,-3,-3,1,-3,-3,1,4,4,4,4,24500,0,12,31,2018,2,-3,-3,2,2,2,2,2,2,2,2,-8, ,1,0,124,0,1,0,124,0,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,34,0,1,1,1,1,3,3,1,3,2,2,2,1,1,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0, ,1,0,1,0, ,2,1,3,0,0,0,0,0,2007,1,0,0,0,0,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,3,1,1,1,2,2,1,2,2,3,1,1,1,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,3,3,2,2,0, , ,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,0,0,9,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35713,1,1.266841546,1.582364563,12
12400804,Lafayette County Coroner,MO,1,1, ,2,2,-1, ,Lafayette County,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35000,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,1,-8,250,1,1,-8,75,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,1,1,2,1,1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1, ,-1,2,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,1,2,-1,-1,-1,-1,-1,1, , ,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32598,4,1.268548193, ,12
12400806,Lewis County Coroner,MO,1,1, ,2,2,6,Depends On Result Of The Death Invesigation,"Lewis County, Mo",2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-8,-8,-8,11500,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,4,4,23000,-8,12,31,2019,1,11500,-8,2,2,2,2,2,2,2,2,2, ,1,1,-3,-8,1,1,-3,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,-8,1,1,1,1,4,2,2,2,2,2,2,-8,1,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0, ,1,0,0,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,-3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,0, , ,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,7, ,0,0,7,0,0,0,0,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9855,2,1.281341723,1.601235437,12
12400807,Lincoln County Coroner,MO,1,1, ,2,2,1, ,Lincoln County,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3,-3,1,8000,21000,0,-3,-3,1,-3,-3,1,4,4,4,4,78000,1,12,31,2018,1,29000,1,2,2,2,2,2,2,2,2,2, ,1,0,364,0,1,0,200,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,70,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0, ,1,0,1,0, ,1,1,2,0,0,2,0,0,1977,0,0,2,0,0,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57686,1,1.255105243,1.566794749,12
12400808,Linn County Coroner,MO,1,1, ,2,2,5, ,Linn County Mo.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,1,12000,12000,0,-3,-3,1,-3,-3,1,4,4,4,4,24000,0,12,31,2018,1,24000,1,2,2,2,2,2,2,2,2,2, ,1,0,40,0,1,0,40,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,1,1,1,1,1,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0, ,1,0,1,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,3,3,3,3,1,1,2,1,1,2,-3,1,1,1,1,1,-8,-8,-8,1,-8,-8,2,2,2,3,1,1,3,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,1,1,1,2,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12037,1,1.280088469,1.599619708,12
12400809,Livingston County Coroner,MO,1,1, ,2,2,5, ,Livingston Co. Mo.,3,-8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-8,-8,0,17000,-8,0,-8,-8,0,-8,-8,0,1,1,1,1,34000,1,-8,-8,-8,-8,-8,-8,1,-8,1,-8,-8,-8,1,-8,-8, ,1,0,80,1,1,-8,40,-8,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,20,-8,1,1,1,1,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0, ,1,0,0,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-3,1,1,1,1,1,-8,1,1,1,-8,-8,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,0, , ,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9, ,0,0,0,0,0,0,0,0,9,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15146,2,1.278312364,1.597325045,12
12400813,Marion County Coroner,MO,1,1, ,2,2,1, ,Marion County Missouri,1,2,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,0,-3,-3,1,28414,28414,0,2000,2000,0,-3,-3,1,4,4,4,4,94645,0,12,31,2018,1,30414,0,2,2,2,2,2,2,2,2,2, ,1,0,130,1,1,0,130,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,10,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0, ,1,0,0,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,-3,1,2,2,2,2,1,1,1,1,2,2,1,2,2,3,2,2,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28592,1,1.270758953,1.587501541,12
12400815,Mercer County Coroner,MO,1,1, ,2,2,5, ,Mercer County Missouri,2,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-3,-3,1,11000,11000,0,-3,-3,1,-3,-3,1,4,3,4,4,12500,0,12,31,2018,1,1500,0,2,2,2,2,2,2,2,2,2, ,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,1,1,1,1,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0, ,0,0,1,0, ,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,-3,2,2,2,2,2,1,2,-3,-3,-3,-3,1,2,2,3,2,2,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,2,0, , ,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,9,0,9,9,0,0,0,0,7, ,7,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641,1,1.284941418,1.605860657,12
12400816,Miller County Coroner,MO,1,1, ,2,2,5, ,Miller County Missouri,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,-3,-3,1,16000,16000,0,1000,1000,0,-3,-3,1,4,4,4,4,21000,0,12,31,2018,1,17000,0,2,2,2,2,2,2,2,2,2, ,1,0,50,0,1,1,-3,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0, ,1,0,1,0, ,3,1,1,0,0,0,0,0,-3,-3,1,1,0,0,1,3,1,1,1,3,3,3,3,1,1,1,1,1,2,-3,1,1,2,2,2,1,2,-3,-3,-3,-3,2,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,1,3,3,3,3,1,3,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25336,1,1.272569133,1.589865427,12
12400817,Mississippi County Coroner,MO,1,1, ,2,2,5, ,Mississippi County,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-3,-3,1,14400,14400,0,9300,9300,0,-3,-3,1,1,4,4,4,45000,-8,12,31,2018,-8,24600,-8,2,2,2,2,2,2,2,2,-8, ,1,-8,96,-8,1,-8,96,-8,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,-8,1,3,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0, ,1,0,0,0, ,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,1,1,1,1,1,1,-8,-8,1,2,1,1,1,1,1,1,-8,-8,-8,-8,-8,-8,3,3,3,2,2,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1, , ,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,0,0,9,9,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13336,2,1.279345012,1.598659884,12
